EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Technical Free Throw Trips,DefensiveGoaltends,Loose Ball Fouls,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedLongMidRange,Clear Path Fouls,BlockedCorner3,Corner3PctBlocked,Transition Take Fouls Drawn,3SecondViolations,Transition Take Fouls,HeaveMakes,Defensive 3 Seconds Violations,OffensiveGoaltends
1626164-1629006-1629013-1630688-202687,1610612756,"Devin Booker, Josh Okogie, Landry Shamet, Ish Wainright, Bismack Biyombo","Booker, Okogie, Shamet, Wainright, Biyombo",1626164-1629006-1629013-1630688-202687,PHX,97.0,1,2.0,-5.0,4.0,4.0,1.0,2.0,,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,2.0,,1.0,,,1.0,,2.0,,1.0,2.0,3.0,,,1.0,,,,2.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.25,,,1.0,,,,,,1.0,1.0,1.0,,,,0.5,,,,,,,,1.0,,,,,118.76288659793815,1.0,10.25,14.0,10.25,12.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.615,,,0.5,1.0,,,,23.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1629013-1629028-203082-203933,1610612756,"Devin Booker, Landry Shamet, Deandre Ayton, Terrence Ross, T.J. Warren","Booker, Shamet, Ayton, Ross, Warren",1626164-1629013-1629028-203082-203933,PHX,91.0,1,2.0,1.0,3.0,3.0,3.0,,,6.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,3.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,2.0,,1.0,,,,,,,3.0,3.0,3.0,,,,,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,94.94505494505495,,14.0,16.333333333333332,14.0,16.333333333333332,0.5,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,1.0,,,1.0,,0.644275,,0.644275,0.3333333333333333,0.5,,1.0,1.4,23.5,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
101108-1626164-1628470-1629006-201142,1610612756,"Chris Paul, Devin Booker, Torrey Craig, Josh Okogie, Kevin Durant","Paul, Booker, Craig, Okogie, Durant",101108-1626164-1628470-1629006-201142,PHX,86.0,2,1.0,-3.0,6.0,5.0,6.0,5.0,,11.0,,,,,,,,,,1.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,4.0,7.0,10.0,,,,,,,,1.0,1.0,1.0,4.0,7.0,,,3.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,4.0,,,2.0,,,,,,7.0,5.0,5.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,0.75,,0.75,0.875,,0.875,0.5,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,184.1860465116279,,8.333333333333334,7.2,8.333333333333334,7.2,,,,,,,,,0.5,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,1.0,0.5,1.0,0.392575,,0.392575,,,,1.0,14.7,28.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1626164-1628470-202687-203082-203933,1610612756,"Devin Booker, Torrey Craig, Bismack Biyombo, Terrence Ross, T.J. Warren","Booker, Craig, Biyombo, Ross, Warren",1626164-1628470-202687-203082-203933,PHX,84.0,1,1.0,-11.0,3.0,4.0,,4.0,1.0,7.0,,,,,,,,2.0,,,,,,,,1.0,,,,,2.0,,1.0,,,11.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,0.5,,1.0,,,0.5,,,,0.3333333333333333,,0.5,,,,,,,,,,120.00000000000001,,18.666666666666668,7.0,15.333333333333334,5.0,,,,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,0.4844833333333333,,,,,,,8.95,26.8,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1626166-1628470-1629013-201142-203933,1610612756,"Cameron Payne, Torrey Craig, Landry Shamet, Kevin Durant, T.J. Warren","Payne, Craig, Shamet, Durant, Warren",1626166-1628470-1629013-201142-203933,PHX,84.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,1.0,3.0,,,,,,,,,,,,1.0,3.0,,,,2.0,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,0.5,,,,0.5,,0.5,,,,,,,,,,68.57142857142857,,27.0,15.0,26.0,15.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4555666666666667,,,,,,,10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1629006-1629028-201142-203933,1610612756,"Devin Booker, Josh Okogie, Deandre Ayton, Kevin Durant, T.J. Warren","Booker, Okogie, Ayton, Durant, Warren",1626164-1629006-1629028-201142-203933,PHX,77.0,2,1.0,-2.0,2.0,3.0,1.0,3.0,1.0,5.0,,,,,,,,1.0,,2.0,,,,,,,,,,,3.0,,,,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,2.0,1.0,3.0,,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,1.0,,1.0,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,,0.5,,,,1.0,1.0,,,,93.5064935064935,1.0,18.0,13.666666666666666,15.5,13.666666666666666,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,0.42686666666666667,0.403,0.4164,,,,,15.966666666666667,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1627814-201142-203082-203933,1610612756,"Devin Booker, Damion Lee, Kevin Durant, Terrence Ross, T.J. Warren","Booker, Lee, Durant, Ross, Warren",1626164-1627814-201142-203082-203933,PHX,75.0,1,1.0,-2.0,3.0,3.0,3.0,,,6.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,115.2,1.0,7.666666666666667,17.333333333333332,7.666666666666667,17.333333333333332,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,0.5,,0.48145,,0.48145,,,,,12.7,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1626166-1627814-1628470-1629111,1610612756,"Devin Booker, Cameron Payne, Damion Lee, Torrey Craig, Jock Landale","Booker, Payne, Lee, Craig, Landale",1626164-1626166-1627814-1628470-1629111,PHX,74.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,77.83783783783784,,22.5,14.5,22.5,14.5,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.46835,,,,,,,6.2,22.8,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
1626164-1626166-1628470-202687-203082,1610612756,"Devin Booker, Cameron Payne, Torrey Craig, Bismack Biyombo, Terrence Ross","Booker, Payne, Craig, Biyombo, Ross",1626164-1626166-1628470-202687-203082,PHX,71.0,1,1.0,-6.0,3.0,3.0,3.0,3.0,,6.0,,,,,,,,2.0,,1.0,,,,,,,,,,,3.0,,,,,6.0,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,121.69014084507042,,16.333333333333332,7.333333333333333,16.333333333333332,7.0,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.4413666666666667,,0.4413666666666667,,,,,13.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626166-1627814-1628470-1629111-201142,1610612756,"Cameron Payne, Damion Lee, Torrey Craig, Jock Landale, Kevin Durant","Payne, Lee, Craig, Landale, Durant",1626166-1627814-1628470-1629111-201142,PHX,69.0,1,1.0,-2.0,3.0,3.0,,,1.0,6.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,2.0,,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,1.0,,,,,1.0,0.5,,,1.0,0.25,1.0,,,,,1.0,,,,,,125.21739130434784,,13.666666666666666,9.333333333333334,12.0,9.333333333333334,0.25,,,,0.25,,,,,,,,0.25,,,,0.25,,,,,,,1.0,,,,,,,,0.75,,0.44955,0.54135,,,,,,3.7,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1629013-1629111-1630688-201142,1610612756,"Devin Booker, Landry Shamet, Jock Landale, Ish Wainright, Kevin Durant","Booker, Shamet, Landale, Wainright, Durant",1626164-1629013-1629111-1630688-201142,PHX,66.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,,,2.0,4.0,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,87.27272727272727,,14.0,19.0,14.0,19.0,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.32135,,0.32135,,,,1.0,12.55,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1628470-1629013-1629111-201142,1610612756,"Devin Booker, Torrey Craig, Landry Shamet, Jock Landale, Kevin Durant","Booker, Craig, Shamet, Landale, Durant",1626164-1628470-1629013-1629111-201142,PHX,65.0,1,1.0,-3.0,3.0,4.0,3.0,4.0,,7.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,1.0,,2.0,5.0,,,,,,,1.0,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,2.0,3.0,1.0,,,,,,,,,1.0,,1.0,0.5,,0.5,0.5,,0.5,0.5,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,155.0769230769231,,11.333333333333334,7.75,11.333333333333334,7.75,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.511425,,0.511425,,,,1.0,13.0,23.4,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1629013-201142-202687-203082,1610612756,"Devin Booker, Landry Shamet, Kevin Durant, Bismack Biyombo, Terrence Ross","Booker, Shamet, Durant, Biyombo, Ross",1626164-1629013-201142-202687-203082,PHX,59.0,1,1.0,,2.0,1.0,,,1.0,3.0,,,,,,,1.0,3.0,,,,,,,,,,,,1.0,3.0,,,,2.0,2.0,1.0,1.0,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,,,,,,,,,,0.5,,,,0.5,,0.5,,,,,,,,,,73.22033898305085,,18.0,23.0,17.5,23.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42693333333333333,0.3839,,,,1.0,,7.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108-1626164-1627814-1629006-201142,1610612756,"Chris Paul, Devin Booker, Damion Lee, Josh Okogie, Kevin Durant","Paul, Booker, Lee, Okogie, Durant",101108-1626164-1627814-1629006-201142,PHX,57.0,1,1.0,-4.0,1.0,2.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,75.78947368421053,,37.0,10.0,37.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1626166-201142-202687-203082,1610612756,"Devin Booker, Cameron Payne, Kevin Durant, Bismack Biyombo, Terrence Ross","Booker, Payne, Durant, Biyombo, Ross",1626164-1626166-201142-202687-203082,PHX,54.0,1,1.0,-5.0,3.0,2.0,3.0,2.0,1.0,5.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,5.0,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,0.5,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,133.33333333333334,,14.666666666666666,5.0,13.333333333333334,5.0,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.500025,,0.500025,,,,,13.1,23.2,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
101108-1626164-1627814-1628470-201142,1610612756,"Chris Paul, Devin Booker, Damion Lee, Torrey Craig, Kevin Durant","Paul, Booker, Lee, Craig, Durant",101108-1626164-1627814-1628470-201142,PHX,51.0,1,1.0,1.0,3.0,2.0,,,,5.0,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,2.0,,1.0,1.0,3.0,2.0,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,3.0,,,,,1.0,1.0,,,,,,0.5,,,0.3333333333333333,,,0.5,,,0.3333333333333333,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,141.1764705882353,,12.0,7.5,12.0,7.5,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,0.4357333333333333,,,0.3333333333333333,0.5,,,10.25,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1628470-1629006-1629013-201142,1610612756,"Devin Booker, Torrey Craig, Josh Okogie, Landry Shamet, Kevin Durant","Booker, Craig, Okogie, Shamet, Durant",1626164-1628470-1629006-1629013-201142,PHX,51.0,2,1.0,-2.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,2.0,2.0,4.0,,,,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,2.0,,,1.0,,,,,,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,0.5,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,141.1764705882353,,15.0,7.0,15.0,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,0.516,,0.516,,,,1.0,,28.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626164-1629013-1630688-201142-202687,1610612756,"Devin Booker, Landry Shamet, Ish Wainright, Kevin Durant, Bismack Biyombo","Booker, Shamet, Wainright, Durant, Biyombo",1626164-1629013-1630688-201142-202687,PHX,51.0,1,1.0,-2.0,1.0,2.0,1.0,2.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,17.0,17.0,17.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4196,,0.4196,,,,,9.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108-1626164-1629013-1630688-201142,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Ish Wainright, Kevin Durant","Paul, Booker, Shamet, Wainright, Durant",101108-1626164-1629013-1630688-201142,PHX,49.0,1,1.0,-1.0,2.0,2.0,,,,4.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,2.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,0.5,,,0.5,,,0.5,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,117.55102040816327,,10.5,14.0,10.5,14.0,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,0.5,,0.52085,,,,,,,17.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108-1626164-1629013-1629028-203933,1610612756,"Chris Paul, Devin Booker, Landry Shamet, Deandre Ayton, T.J. Warren","Paul, Booker, Shamet, Ayton, Warren",101108-1626164-1629013-1629028-203933,PHX,46.0,1,1.0,,1.0,2.0,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,93.91304347826086,,10.0,18.0,10.0,18.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.4508,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101108-1626164-1629006-1629013-202687,1610612756,"Chris Paul, Devin Booker, Josh Okogie, Landry Shamet, Bismack Biyombo","Paul, Booker, Okogie, Shamet, Biyombo",101108-1626164-1629006-1629013-202687,PHX,44.0,1,1.0,4.0,2.0,1.0,,,1.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,2.0,,,,4.0,,1.0,1.0,,,,2.0,,,,,,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,0.5,0.5,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,98.18181818181819,,7.0,30.0,4.0,30.0,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.3938,0.359,,,,0.5,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627814-1629006-1629013-1630688-202687,1610612756,"Damion Lee, Josh Okogie, Landry Shamet, Ish Wainright, Bismack Biyombo","Lee, Okogie, Shamet, Wainright, Biyombo",1627814-1629006-1629013-1630688-202687,PHX,41.0,1,1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,,2.0,,1.0,2.0,,,,2.0,1.0,2.0,,1.0,,2.0,,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,0.5,105.36585365853658,,13.5,14.0,12.0,14.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,0.5,,,,,,0.6666666666666666,0.5,0.3333333333333333,,1.0,,0.5959166666666667,0.6333,0.5959166666666667,,,1.0,1.0,0.45,25.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
